maryann.girl.hut	professor.hut	829
ginger.girl.hut	laser3.copyroom.hut	6171
professor.hut	gilligan.crew.hut	8063
gilligan.crew.hut	gilligan.crew.hut	6970
laser3.copyroom.hut	skipper.crew.hut	4724
professor.hut	fileserver.copyroom.hut	6582
gilligan.crew.hut	gilligan.crew.hut	4271
maryann.girl.hut	maryann.girl.hut	9072
skipper.crew.hut	skipper.crew.hut	6443
maryann.girl.hut	ginger.girl.hut	1111
gilligan.crew.hut	ginger.girl.hut	4797
gilligan.crew.hut	professor.hut	4674
ginger.girl.hut	laser3.copyroom.hut	5299
laser3.copyroom.hut	laser3.copyroom.hut	9707
ginger.girl.hut	professor.hut	7891
maryann.girl.hut	maryann.girl.hut	2584
professor.hut	maryann.girl.hut	3842
skipper.crew.hut	maryann.girl.hut	6998
maryann.girl.hut	fileserver.copyroom.hut	994
gilligan.crew.hut	fileserver.copyroom.hut	5875
fileserver.copyroom.hut	professor.hut	2994
fileserver.copyroom.hut	maryann.girl.hut	6715
skipper.crew.hut	fileserver.copyroom.hut	338
maryann.girl.hut	professor.hut	9573
fileserver.copyroom.hut	ginger.girl.hut	9732
professor.hut	maryann.girl.hut	5337
fileserver.copyroom.hut	professor.hut	4990
laser3.copyroom.hut	laser3.copyroom.hut	5197
fileserver.copyroom.hut	fileserver.copyroom.hut	1455
laser3.copyroom.hut	professor.hut	4296
professor.hut	gilligan.crew.hut	7482
maryann.girl.hut	ginger.girl.hut	438
gilligan.crew.hut	gilligan.crew.hut	3207
laser3.copyroom.hut	gilligan.crew.hut	5341
fileserver.copyroom.hut	laser3.copyroom.hut	9926
laser3.copyroom.hut	skipper.crew.hut	3228
professor.hut	fileserver.copyroom.hut	1681
gilligan.crew.hut	professor.hut	6227
laser3.copyroom.hut	ginger.girl.hut	4491
skipper.crew.hut	fileserver.copyroom.hut	7032
laser3.copyroom.hut	professor.hut	8948
skipper.crew.hut	fileserver.copyroom.hut	8536
maryann.girl.hut	skipper.crew.hut	2219
professor.hut	fileserver.copyroom.hut	6725
maryann.girl.hut	gilligan.crew.hut	5655
laser3.copyroom.hut	gilligan.crew.hut	8524
professor.hut	skipper.crew.hut	8700
skipper.crew.hut	laser3.copyroom.hut	4231
maryann.girl.hut	skipper.crew.hut	8052
professor.hut	laser3.copyroom.hut	8471
fileserver.copyroom.hut	ginger.girl.hut	8154
fileserver.copyroom.hut	ginger.girl.hut	9421
maryann.girl.hut	skipper.crew.hut	2042
professor.hut	skipper.crew.hut	5950
skipper.crew.hut	fileserver.copyroom.hut	5492
fileserver.copyroom.hut	fileserver.copyroom.hut	2918
laser3.copyroom.hut	gilligan.crew.hut	5107
fileserver.copyroom.hut	ginger.girl.hut	3296
gilligan.crew.hut	maryann.girl.hut	5220
maryann.girl.hut	laser3.copyroom.hut	3538
professor.hut	maryann.girl.hut	9509
skipper.crew.hut	ginger.girl.hut	8532
fileserver.copyroom.hut	laser3.copyroom.hut	5254
professor.hut	fileserver.copyroom.hut	8440
laser3.copyroom.hut	professor.hut	7051
skipper.crew.hut	laser3.copyroom.hut	2153
gilligan.crew.hut	fileserver.copyroom.hut	6334
ginger.girl.hut	fileserver.copyroom.hut	9627
fileserver.copyroom.hut	maryann.girl.hut	2470
laser3.copyroom.hut	ginger.girl.hut	4105
gilligan.crew.hut	laser3.copyroom.hut	4562
skipper.crew.hut	laser3.copyroom.hut	6573
gilligan.crew.hut	maryann.girl.hut	3443
fileserver.copyroom.hut	ginger.girl.hut	519
maryann.girl.hut	gilligan.crew.hut	6332
maryann.girl.hut	professor.hut	3296
laser3.copyroom.hut	gilligan.crew.hut	5548
laser3.copyroom.hut	gilligan.crew.hut	6323
gilligan.crew.hut	skipper.crew.hut	4614
professor.hut	gilligan.crew.hut	5449
maryann.girl.hut	ginger.girl.hut	9099
gilligan.crew.hut	gilligan.crew.hut	4684
gilligan.crew.hut	maryann.girl.hut	999
ginger.girl.hut	ginger.girl.hut	1779
gilligan.crew.hut	fileserver.copyroom.hut	6633
ginger.girl.hut	professor.hut	6840
laser3.copyroom.hut	professor.hut	4369
laser3.copyroom.hut	fileserver.copyroom.hut	6752
maryann.girl.hut	professor.hut	8522
professor.hut	professor.hut	1605
skipper.crew.hut	gilligan.crew.hut	9531
gilligan.crew.hut	laser3.copyroom.hut	1125
ginger.girl.hut	skipper.crew.hut	4305
maryann.girl.hut	fileserver.copyroom.hut	5651
professor.hut	skipper.crew.hut	5113
skipper.crew.hut	gilligan.crew.hut	2782
maryann.girl.hut	ginger.girl.hut	7222
fileserver.copyroom.hut	skipper.crew.hut	7327
fileserver.copyroom.hut	laser3.copyroom.hut	1563
ginger.girl.hut	gilligan.crew.hut	6019
laser3.copyroom.hut	ginger.girl.hut	3374
ginger.girl.hut	gilligan.crew.hut	4722
gilligan.crew.hut	skipper.crew.hut	6972
laser3.copyroom.hut	ginger.girl.hut	7707
fileserver.copyroom.hut	professor.hut	7892
fileserver.copyroom.hut	ginger.girl.hut	5054
ginger.girl.hut	professor.hut	9919
maryann.girl.hut	laser3.copyroom.hut	8993
maryann.girl.hut	gilligan.crew.hut	2492
professor.hut	laser3.copyroom.hut	7198
skipper.crew.hut	maryann.girl.hut	6524
professor.hut	maryann.girl.hut	1506
laser3.copyroom.hut	skipper.crew.hut	9460
laser3.copyroom.hut	gilligan.crew.hut	2817
ginger.girl.hut	fileserver.copyroom.hut	9854
gilligan.crew.hut	skipper.crew.hut	3862
fileserver.copyroom.hut	gilligan.crew.hut	206
maryann.girl.hut	laser3.copyroom.hut	7493
maryann.girl.hut	ginger.girl.hut	7875
professor.hut	ginger.girl.hut	3686
skipper.crew.hut	fileserver.copyroom.hut	4245
professor.hut	maryann.girl.hut	426
fileserver.copyroom.hut	laser3.copyroom.hut	4931
fileserver.copyroom.hut	professor.hut	9845
maryann.girl.hut	ginger.girl.hut	387
maryann.girl.hut	skipper.crew.hut	6608
laser3.copyroom.hut	professor.hut	7504
laser3.copyroom.hut	ginger.girl.hut	920
laser3.copyroom.hut	professor.hut	2918
professor.hut	professor.hut	6134
laser3.copyroom.hut	maryann.girl.hut	8695
skipper.crew.hut	ginger.girl.hut	7805
laser3.copyroom.hut	skipper.crew.hut	4731
ginger.girl.hut	maryann.girl.hut	1896
maryann.girl.hut	laser3.copyroom.hut	5838
professor.hut	ginger.girl.hut	8213
professor.hut	maryann.girl.hut	8531
laser3.copyroom.hut	laser3.copyroom.hut	5086
gilligan.crew.hut	maryann.girl.hut	38
gilligan.crew.hut	fileserver.copyroom.hut	8505
fileserver.copyroom.hut	skipper.crew.hut	9002
gilligan.crew.hut	fileserver.copyroom.hut	1430
gilligan.crew.hut	fileserver.copyroom.hut	5798
skipper.crew.hut	fileserver.copyroom.hut	7139
professor.hut	maryann.girl.hut	9699
ginger.girl.hut	skipper.crew.hut	4198
fileserver.copyroom.hut	ginger.girl.hut	8546
maryann.girl.hut	laser3.copyroom.hut	4651
skipper.crew.hut	professor.hut	820
maryann.girl.hut	professor.hut	9868
gilligan.crew.hut	laser3.copyroom.hut	582
laser3.copyroom.hut	skipper.crew.hut	7014
maryann.girl.hut	skipper.crew.hut	9015
maryann.girl.hut	laser3.copyroom.hut	1658
professor.hut	ginger.girl.hut	4220
ginger.girl.hut	skipper.crew.hut	3839
ginger.girl.hut	ginger.girl.hut	113
fileserver.copyroom.hut	fileserver.copyroom.hut	5514
professor.hut	maryann.girl.hut	9623
maryann.girl.hut	gilligan.crew.hut	5706
skipper.crew.hut	ginger.girl.hut	5930
fileserver.copyroom.hut	professor.hut	3692
gilligan.crew.hut	ginger.girl.hut	3750
skipper.crew.hut	professor.hut	8251
professor.hut	laser3.copyroom.hut	8901
skipper.crew.hut	maryann.girl.hut	6910
ginger.girl.hut	professor.hut	3059
professor.hut	skipper.crew.hut	5961
laser3.copyroom.hut	fileserver.copyroom.hut	3706
gilligan.crew.hut	fileserver.copyroom.hut	6629
gilligan.crew.hut	professor.hut	2981
ginger.girl.hut	professor.hut	9159
ginger.girl.hut	professor.hut	4753
skipper.crew.hut	fileserver.copyroom.hut	1934
ginger.girl.hut	maryann.girl.hut	1097
laser3.copyroom.hut	fileserver.copyroom.hut	835
gilligan.crew.hut	ginger.girl.hut	7597
professor.hut	laser3.copyroom.hut	8675
maryann.girl.hut	fileserver.copyroom.hut	2385
maryann.girl.hut	maryann.girl.hut	9943
maryann.girl.hut	fileserver.copyroom.hut	2175
skipper.crew.hut	professor.hut	2944
skipper.crew.hut	fileserver.copyroom.hut	5410
skipper.crew.hut	gilligan.crew.hut	7896
gilligan.crew.hut	skipper.crew.hut	6142
ginger.girl.hut	skipper.crew.hut	3017
ginger.girl.hut	ginger.girl.hut	9176
gilligan.crew.hut	gilligan.crew.hut	367
fileserver.copyroom.hut	laser3.copyroom.hut	8246
maryann.girl.hut	maryann.girl.hut	7973
ginger.girl.hut	maryann.girl.hut	5149
maryann.girl.hut	laser3.copyroom.hut	6409
laser3.copyroom.hut	laser3.copyroom.hut	9391
fileserver.copyroom.hut	fileserver.copyroom.hut	2170
fileserver.copyroom.hut	maryann.girl.hut	6262
skipper.crew.hut	professor.hut	7408
fileserver.copyroom.hut	gilligan.crew.hut	3108
gilligan.crew.hut	skipper.crew.hut	447
laser3.copyroom.hut	ginger.girl.hut	280
ginger.girl.hut	skipper.crew.hut	4707
fileserver.copyroom.hut	maryann.girl.hut	6981
maryann.girl.hut	laser3.copyroom.hut	2549
fileserver.copyroom.hut	laser3.copyroom.hut	4432
professor.hut	skipper.crew.hut	3838
ginger.girl.hut	professor.hut	2358
ginger.girl.hut	maryann.girl.hut	8237
gilligan.crew.hut	ginger.girl.hut	9770
fileserver.copyroom.hut	gilligan.crew.hut	6348
gilligan.crew.hut	professor.hut	5286
professor.hut	maryann.girl.hut	8410
gilligan.crew.hut	maryann.girl.hut	86
maryann.girl.hut	professor.hut	5191
ginger.girl.hut	professor.hut	7028
gilligan.crew.hut	professor.hut	7182
gilligan.crew.hut	skipper.crew.hut	1629
laser3.copyroom.hut	fileserver.copyroom.hut	3521
professor.hut	fileserver.copyroom.hut	6362
fileserver.copyroom.hut	laser3.copyroom.hut	5268
ginger.girl.hut	skipper.crew.hut	6429
skipper.crew.hut	gilligan.crew.hut	8517
professor.hut	ginger.girl.hut	7680
laser3.copyroom.hut	laser3.copyroom.hut	4453
professor.hut	ginger.girl.hut	6044
ginger.girl.hut	fileserver.copyroom.hut	4466
skipper.crew.hut	gilligan.crew.hut	2048
skipper.crew.hut	ginger.girl.hut	4914
fileserver.copyroom.hut	fileserver.copyroom.hut	1300
maryann.girl.hut	ginger.girl.hut	2634
professor.hut	skipper.crew.hut	2166
skipper.crew.hut	fileserver.copyroom.hut	3322
gilligan.crew.hut	laser3.copyroom.hut	1681
maryann.girl.hut	maryann.girl.hut	8375
gilligan.crew.hut	ginger.girl.hut	4496
professor.hut	professor.hut	7003
ginger.girl.hut	laser3.copyroom.hut	9816
professor.hut	skipper.crew.hut	9243
skipper.crew.hut	laser3.copyroom.hut	1786
skipper.crew.hut	laser3.copyroom.hut	2996
maryann.girl.hut	fileserver.copyroom.hut	8814
laser3.copyroom.hut	ginger.girl.hut	6433
laser3.copyroom.hut	laser3.copyroom.hut	9397
laser3.copyroom.hut	laser3.copyroom.hut	6081
professor.hut	gilligan.crew.hut	4640
maryann.girl.hut	laser3.copyroom.hut	7453
ginger.girl.hut	maryann.girl.hut	7981
maryann.girl.hut	laser3.copyroom.hut	5271
skipper.crew.hut	gilligan.crew.hut	1182
laser3.copyroom.hut	gilligan.crew.hut	1248
maryann.girl.hut	gilligan.crew.hut	451
professor.hut	ginger.girl.hut	7630
maryann.girl.hut	skipper.crew.hut	1039
skipper.crew.hut	gilligan.crew.hut	774
skipper.crew.hut	maryann.girl.hut	1298
ginger.girl.hut	gilligan.crew.hut	3706
professor.hut	fileserver.copyroom.hut	1426
maryann.girl.hut	professor.hut	8960
skipper.crew.hut	professor.hut	3029
skipper.crew.hut	gilligan.crew.hut	2479
fileserver.copyroom.hut	ginger.girl.hut	7931
skipper.crew.hut	gilligan.crew.hut	5715
fileserver.copyroom.hut	professor.hut	6090
ginger.girl.hut	maryann.girl.hut	997
maryann.girl.hut	gilligan.crew.hut	2583
professor.hut	ginger.girl.hut	8804
laser3.copyroom.hut	professor.hut	1586
ginger.girl.hut	ginger.girl.hut	5552
skipper.crew.hut	skipper.crew.hut	9848
fileserver.copyroom.hut	fileserver.copyroom.hut	4514
professor.hut	fileserver.copyroom.hut	8408
skipper.crew.hut	skipper.crew.hut	6058
skipper.crew.hut	skipper.crew.hut	408
skipper.crew.hut	fileserver.copyroom.hut	3817
laser3.copyroom.hut	laser3.copyroom.hut	9205
professor.hut	laser3.copyroom.hut	2502
ginger.girl.hut	gilligan.crew.hut	8127
fileserver.copyroom.hut	professor.hut	1441
fileserver.copyroom.hut	professor.hut	661
maryann.girl.hut	gilligan.crew.hut	4165
gilligan.crew.hut	ginger.girl.hut	8329
professor.hut	ginger.girl.hut	3720
professor.hut	laser3.copyroom.hut	8601
gilligan.crew.hut	professor.hut	6338
fileserver.copyroom.hut	ginger.girl.hut	2765
laser3.copyroom.hut	fileserver.copyroom.hut	2437
ginger.girl.hut	gilligan.crew.hut	4962
skipper.crew.hut	gilligan.crew.hut	1217
professor.hut	skipper.crew.hut	8513
maryann.girl.hut	laser3.copyroom.hut	6820
laser3.copyroom.hut	gilligan.crew.hut	2127
professor.hut	laser3.copyroom.hut	5584
laser3.copyroom.hut	skipper.crew.hut	9140
fileserver.copyroom.hut	gilligan.crew.hut	1592
skipper.crew.hut	fileserver.copyroom.hut	7586
laser3.copyroom.hut	maryann.girl.hut	6890
laser3.copyroom.hut	maryann.girl.hut	8879
skipper.crew.hut	professor.hut	1978
fileserver.copyroom.hut	maryann.girl.hut	3658
professor.hut	professor.hut	5930
fileserver.copyroom.hut	skipper.crew.hut	6274
skipper.crew.hut	gilligan.crew.hut	5192
professor.hut	fileserver.copyroom.hut	9685
laser3.copyroom.hut	skipper.crew.hut	1058
ginger.girl.hut	gilligan.crew.hut	7011
gilligan.crew.hut	gilligan.crew.hut	4383
fileserver.copyroom.hut	skipper.crew.hut	7795
ginger.girl.hut	skipper.crew.hut	8651
fileserver.copyroom.hut	laser3.copyroom.hut	5474
maryann.girl.hut	professor.hut	4669
gilligan.crew.hut	gilligan.crew.hut	4278
laser3.copyroom.hut	laser3.copyroom.hut	3409
professor.hut	professor.hut	7612
gilligan.crew.hut	gilligan.crew.hut	9957
laser3.copyroom.hut	ginger.girl.hut	1544
laser3.copyroom.hut	maryann.girl.hut	1375
laser3.copyroom.hut	fileserver.copyroom.hut	27
gilligan.crew.hut	skipper.crew.hut	3887
maryann.girl.hut	gilligan.crew.hut	6636
professor.hut	gilligan.crew.hut	7694
professor.hut	ginger.girl.hut	629
professor.hut	laser3.copyroom.hut	2759
laser3.copyroom.hut	gilligan.crew.hut	586
fileserver.copyroom.hut	ginger.girl.hut	9972
professor.hut	skipper.crew.hut	8178
skipper.crew.hut	laser3.copyroom.hut	3681
professor.hut	ginger.girl.hut	4429
maryann.girl.hut	fileserver.copyroom.hut	9469
ginger.girl.hut	skipper.crew.hut	2280
laser3.copyroom.hut	professor.hut	7735
laser3.copyroom.hut	ginger.girl.hut	6323
skipper.crew.hut	gilligan.crew.hut	4483
skipper.crew.hut	ginger.girl.hut	2808
fileserver.copyroom.hut	fileserver.copyroom.hut	7544
skipper.crew.hut	professor.hut	5477
ginger.girl.hut	gilligan.crew.hut	9556
skipper.crew.hut	maryann.girl.hut	1040
maryann.girl.hut	maryann.girl.hut	7597
professor.hut	professor.hut	1224
maryann.girl.hut	maryann.girl.hut	7120
skipper.crew.hut	fileserver.copyroom.hut	2161
ginger.girl.hut	skipper.crew.hut	6707
laser3.copyroom.hut	maryann.girl.hut	4564
ginger.girl.hut	professor.hut	4755
fileserver.copyroom.hut	fileserver.copyroom.hut	5134
skipper.crew.hut	fileserver.copyroom.hut	7424
professor.hut	skipper.crew.hut	8446
fileserver.copyroom.hut	professor.hut	6366
ginger.girl.hut	fileserver.copyroom.hut	6567
maryann.girl.hut	professor.hut	711
gilligan.crew.hut	ginger.girl.hut	6642
gilligan.crew.hut	maryann.girl.hut	2605
laser3.copyroom.hut	laser3.copyroom.hut	7295
maryann.girl.hut	skipper.crew.hut	3920
skipper.crew.hut	professor.hut	7399
fileserver.copyroom.hut	professor.hut	8190
fileserver.copyroom.hut	fileserver.copyroom.hut	6370
skipper.crew.hut	skipper.crew.hut	807
professor.hut	maryann.girl.hut	1720
laser3.copyroom.hut	ginger.girl.hut	8137
skipper.crew.hut	laser3.copyroom.hut	6389
skipper.crew.hut	ginger.girl.hut	7945
professor.hut	professor.hut	9788
professor.hut	fileserver.copyroom.hut	3269
professor.hut	fileserver.copyroom.hut	6262
laser3.copyroom.hut	fileserver.copyroom.hut	8232
gilligan.crew.hut	fileserver.copyroom.hut	6993
professor.hut	maryann.girl.hut	7709
maryann.girl.hut	gilligan.crew.hut	4109
skipper.crew.hut	maryann.girl.hut	9146
maryann.girl.hut	skipper.crew.hut	700
ginger.girl.hut	skipper.crew.hut	7976
ginger.girl.hut	skipper.crew.hut	873
professor.hut	fileserver.copyroom.hut	7529
maryann.girl.hut	gilligan.crew.hut	4101
professor.hut	ginger.girl.hut	8066
professor.hut	fileserver.copyroom.hut	8169
ginger.girl.hut	skipper.crew.hut	76
professor.hut	fileserver.copyroom.hut	6549
fileserver.copyroom.hut	ginger.girl.hut	6633
professor.hut	ginger.girl.hut	5806
maryann.girl.hut	fileserver.copyroom.hut	6667
skipper.crew.hut	maryann.girl.hut	4049
maryann.girl.hut	skipper.crew.hut	7746
professor.hut	professor.hut	1376
gilligan.crew.hut	professor.hut	4268
professor.hut	laser3.copyroom.hut	6112
fileserver.copyroom.hut	laser3.copyroom.hut	3280
maryann.girl.hut	gilligan.crew.hut	7360
maryann.girl.hut	ginger.girl.hut	727
fileserver.copyroom.hut	skipper.crew.hut	9026
gilligan.crew.hut	skipper.crew.hut	2906
skipper.crew.hut	professor.hut	8584
ginger.girl.hut	skipper.crew.hut	8170
skipper.crew.hut	laser3.copyroom.hut	2508
laser3.copyroom.hut	professor.hut	2820
ginger.girl.hut	ginger.girl.hut	2879
gilligan.crew.hut	maryann.girl.hut	4338
gilligan.crew.hut	professor.hut	9371
fileserver.copyroom.hut	skipper.crew.hut	493
ginger.girl.hut	laser3.copyroom.hut	843
maryann.girl.hut	professor.hut	813
ginger.girl.hut	laser3.copyroom.hut	2760
gilligan.crew.hut	fileserver.copyroom.hut	4030
gilligan.crew.hut	gilligan.crew.hut	2091
maryann.girl.hut	gilligan.crew.hut	9973
fileserver.copyroom.hut	ginger.girl.hut	5026
fileserver.copyroom.hut	ginger.girl.hut	8510
professor.hut	laser3.copyroom.hut	8081
gilligan.crew.hut	professor.hut	7383
fileserver.copyroom.hut	fileserver.copyroom.hut	7573
skipper.crew.hut	laser3.copyroom.hut	419
maryann.girl.hut	gilligan.crew.hut	7892
professor.hut	ginger.girl.hut	4517
fileserver.copyroom.hut	maryann.girl.hut	4195
maryann.girl.hut	skipper.crew.hut	5848
skipper.crew.hut	ginger.girl.hut	8307
gilligan.crew.hut	gilligan.crew.hut	3696
fileserver.copyroom.hut	ginger.girl.hut	7132
gilligan.crew.hut	ginger.girl.hut	9389
skipper.crew.hut	ginger.girl.hut	2808
ginger.girl.hut	fileserver.copyroom.hut	5264
skipper.crew.hut	skipper.crew.hut	7404
fileserver.copyroom.hut	fileserver.copyroom.hut	2858
maryann.girl.hut	skipper.crew.hut	2731
ginger.girl.hut	ginger.girl.hut	7801
maryann.girl.hut	gilligan.crew.hut	9092
professor.hut	skipper.crew.hut	5575
gilligan.crew.hut	ginger.girl.hut	4854
laser3.copyroom.hut	professor.hut	8733
fileserver.copyroom.hut	fileserver.copyroom.hut	2891
maryann.girl.hut	gilligan.crew.hut	8448
professor.hut	skipper.crew.hut	2263
fileserver.copyroom.hut	skipper.crew.hut	2577
fileserver.copyroom.hut	ginger.girl.hut	2468
gilligan.crew.hut	gilligan.crew.hut	533
fileserver.copyroom.hut	fileserver.copyroom.hut	3639
skipper.crew.hut	maryann.girl.hut	1296
ginger.girl.hut	laser3.copyroom.hut	9121
professor.hut	maryann.girl.hut	39
ginger.girl.hut	professor.hut	1575
ginger.girl.hut	laser3.copyroom.hut	9323
laser3.copyroom.hut	ginger.girl.hut	5884
professor.hut	ginger.girl.hut	8270
fileserver.copyroom.hut	professor.hut	4446
skipper.crew.hut	gilligan.crew.hut	9694
laser3.copyroom.hut	professor.hut	2341
ginger.girl.hut	professor.hut	9226
fileserver.copyroom.hut	gilligan.crew.hut	2384
maryann.girl.hut	laser3.copyroom.hut	6861
maryann.girl.hut	professor.hut	552
fileserver.copyroom.hut	ginger.girl.hut	4285
professor.hut	fileserver.copyroom.hut	4522
gilligan.crew.hut	skipper.crew.hut	2036
gilligan.crew.hut	professor.hut	1309
ginger.girl.hut	fileserver.copyroom.hut	8401
laser3.copyroom.hut	skipper.crew.hut	7714
maryann.girl.hut	gilligan.crew.hut	3666
ginger.girl.hut	ginger.girl.hut	7466
fileserver.copyroom.hut	maryann.girl.hut	4969
fileserver.copyroom.hut	fileserver.copyroom.hut	2048
ginger.girl.hut	laser3.copyroom.hut	5811
gilligan.crew.hut	ginger.girl.hut	7819
maryann.girl.hut	skipper.crew.hut	1978
ginger.girl.hut	maryann.girl.hut	3737
professor.hut	laser3.copyroom.hut	1931
gilligan.crew.hut	fileserver.copyroom.hut	4604
fileserver.copyroom.hut	laser3.copyroom.hut	4271
laser3.copyroom.hut	skipper.crew.hut	4162
laser3.copyroom.hut	ginger.girl.hut	8829
ginger.girl.hut	professor.hut	286
maryann.girl.hut	fileserver.copyroom.hut	165
ginger.girl.hut	ginger.girl.hut	5256
laser3.copyroom.hut	professor.hut	2363
professor.hut	ginger.girl.hut	3406
laser3.copyroom.hut	skipper.crew.hut	5590
laser3.copyroom.hut	ginger.girl.hut	6006
laser3.copyroom.hut	fileserver.copyroom.hut	1833
skipper.crew.hut	professor.hut	8458
gilligan.crew.hut	skipper.crew.hut	3471
professor.hut	maryann.girl.hut	5132
laser3.copyroom.hut	professor.hut	6750
gilligan.crew.hut	professor.hut	4475
gilligan.crew.hut	skipper.crew.hut	8794
skipper.crew.hut	professor.hut	8049
ginger.girl.hut	professor.hut	7793
professor.hut	gilligan.crew.hut	379
fileserver.copyroom.hut	laser3.copyroom.hut	2307
gilligan.crew.hut	fileserver.copyroom.hut	6787
professor.hut	professor.hut	2122
gilligan.crew.hut	professor.hut	300
maryann.girl.hut	professor.hut	5192
professor.hut	professor.hut	3910
gilligan.crew.hut	skipper.crew.hut	2560
laser3.copyroom.hut	laser3.copyroom.hut	7891
ginger.girl.hut	laser3.copyroom.hut	8180
ginger.girl.hut	skipper.crew.hut	2506
fileserver.copyroom.hut	maryann.girl.hut	5441
ginger.girl.hut	fileserver.copyroom.hut	7878
gilligan.crew.hut	ginger.girl.hut	7088
professor.hut	skipper.crew.hut	5565
fileserver.copyroom.hut	skipper.crew.hut	4737
skipper.crew.hut	laser3.copyroom.hut	4398
ginger.girl.hut	laser3.copyroom.hut	1018
maryann.girl.hut	laser3.copyroom.hut	8517
maryann.girl.hut	skipper.crew.hut	1407
gilligan.crew.hut	skipper.crew.hut	6302
professor.hut	gilligan.crew.hut	3351
fileserver.copyroom.hut	professor.hut	7159
fileserver.copyroom.hut	maryann.girl.hut	9150
ginger.girl.hut	professor.hut	8150
ginger.girl.hut	gilligan.crew.hut	1170
laser3.copyroom.hut	ginger.girl.hut	737
ginger.girl.hut	gilligan.crew.hut	7965
maryann.girl.hut	laser3.copyroom.hut	3848
gilligan.crew.hut	fileserver.copyroom.hut	8148
fileserver.copyroom.hut	laser3.copyroom.hut	2697
fileserver.copyroom.hut	fileserver.copyroom.hut	8348
skipper.crew.hut	maryann.girl.hut	6112
maryann.girl.hut	maryann.girl.hut	4541
maryann.girl.hut	laser3.copyroom.hut	2738
skipper.crew.hut	laser3.copyroom.hut	4617
professor.hut	skipper.crew.hut	5687
ginger.girl.hut	professor.hut	6609
skipper.crew.hut	skipper.crew.hut	6579
gilligan.crew.hut	laser3.copyroom.hut	9995
skipper.crew.hut	skipper.crew.hut	7417
laser3.copyroom.hut	maryann.girl.hut	5215
professor.hut	laser3.copyroom.hut	9781
professor.hut	maryann.girl.hut	7517
laser3.copyroom.hut	maryann.girl.hut	7143
fileserver.copyroom.hut	gilligan.crew.hut	8810
professor.hut	gilligan.crew.hut	9384
skipper.crew.hut	ginger.girl.hut	4883
fileserver.copyroom.hut	professor.hut	1542
laser3.copyroom.hut	maryann.girl.hut	1695
professor.hut	maryann.girl.hut	9748
fileserver.copyroom.hut	maryann.girl.hut	2724
maryann.girl.hut	professor.hut	8406
gilligan.crew.hut	gilligan.crew.hut	1972
laser3.copyroom.hut	laser3.copyroom.hut	4376
ginger.girl.hut	skipper.crew.hut	668
skipper.crew.hut	maryann.girl.hut	4700
professor.hut	skipper.crew.hut	676
professor.hut	fileserver.copyroom.hut	3549
maryann.girl.hut	skipper.crew.hut	4743
fileserver.copyroom.hut	ginger.girl.hut	4809
fileserver.copyroom.hut	fileserver.copyroom.hut	249
laser3.copyroom.hut	professor.hut	3015
ginger.girl.hut	laser3.copyroom.hut	118
ginger.girl.hut	laser3.copyroom.hut	8420
gilligan.crew.hut	maryann.girl.hut	5884
fileserver.copyroom.hut	skipper.crew.hut	3890
ginger.girl.hut	skipper.crew.hut	1734
laser3.copyroom.hut	laser3.copyroom.hut	2081
gilligan.crew.hut	skipper.crew.hut	1845
skipper.crew.hut	fileserver.copyroom.hut	192
gilligan.crew.hut	maryann.girl.hut	9934
ginger.girl.hut	skipper.crew.hut	7031
laser3.copyroom.hut	laser3.copyroom.hut	9218
maryann.girl.hut	maryann.girl.hut	2400
gilligan.crew.hut	laser3.copyroom.hut	1421
gilligan.crew.hut	ginger.girl.hut	8610
skipper.crew.hut	ginger.girl.hut	4596
skipper.crew.hut	laser3.copyroom.hut	2112
maryann.girl.hut	maryann.girl.hut	6786
laser3.copyroom.hut	gilligan.crew.hut	5641
laser3.copyroom.hut	maryann.girl.hut	6902
laser3.copyroom.hut	fileserver.copyroom.hut	856
skipper.crew.hut	gilligan.crew.hut	2854
professor.hut	skipper.crew.hut	6419
laser3.copyroom.hut	ginger.girl.hut	3363
professor.hut	fileserver.copyroom.hut	1539
fileserver.copyroom.hut	ginger.girl.hut	1303
skipper.crew.hut	gilligan.crew.hut	7265
fileserver.copyroom.hut	ginger.girl.hut	4909
professor.hut	laser3.copyroom.hut	2661
skipper.crew.hut	skipper.crew.hut	8696
skipper.crew.hut	gilligan.crew.hut	9534
maryann.girl.hut	professor.hut	5841
laser3.copyroom.hut	fileserver.copyroom.hut	6709
maryann.girl.hut	fileserver.copyroom.hut	8257
skipper.crew.hut	gilligan.crew.hut	7062
ginger.girl.hut	gilligan.crew.hut	5336
maryann.girl.hut	ginger.girl.hut	5900
skipper.crew.hut	skipper.crew.hut	708
fileserver.copyroom.hut	laser3.copyroom.hut	2494
fileserver.copyroom.hut	maryann.girl.hut	7533
ginger.girl.hut	ginger.girl.hut	1383
fileserver.copyroom.hut	fileserver.copyroom.hut	2138
fileserver.copyroom.hut	maryann.girl.hut	3068
skipper.crew.hut	skipper.crew.hut	8750
skipper.crew.hut	gilligan.crew.hut	9071
ginger.girl.hut	fileserver.copyroom.hut	7500
professor.hut	gilligan.crew.hut	3088
professor.hut	professor.hut	1694
maryann.girl.hut	maryann.girl.hut	4463
gilligan.crew.hut	professor.hut	1688
skipper.crew.hut	gilligan.crew.hut	6453
laser3.copyroom.hut	gilligan.crew.hut	6875
